CustomerID,Recency,Frequency,Monetary,Segment
15707,34,4,916.98,Regular
15708,40,7,3235.25,Regular
15709,283,1,133.25,At-Risk
15712,8,5,1072.3600000000001,Regular
15713,142,2,356.7,At-Risk
15714,11,2,330.03000000000003,Occasional
15716,145,4,1101.1100000000001,Regular
15717,233,1,150.3,At-Risk
15719,32,13,5030.07,High-Value
15720,23,1,598.73,Occasional
15721,11,1,471.40000000000003,Occasional
15722,35,5,2211.21,Regular
15723,364,1,190.7,At-Risk
15724,200,2,218.25,At-Risk
15725,14,1,415.25,Occasional
15727,16,7,5159.06,High-Value
15729,212,1,85.0,At-Risk
15730,65,3,1120.88,Regular
15732,211,2,294.12,At-Risk
15733,282,1,162.3,At-Risk
15734,114,2,1339.45,Regular
15737,14,8,1188.1200000000001,High-Value
15738,18,16,4812.42,High-Value
15739,65,1,449.12,At-Risk
15740,48,1,154.88,At-Risk
15743,15,4,775.96,Occasional
15744,77,1,34.8,At-Risk
15745,18,4,1094.59,Regular
15746,133,1,196.88,At-Risk
15747,12,3,946.64,Occasional
15748,39,1,144.36,At-Risk
15749,234,3,44534.3,Regular
15750,2,8,2463.05,High-Value
15752,39,7,2626.6,Regular
15753,304,1,79.2,At-Risk
15754,50,3,458.57,Regular
15755,9,6,2364.25,High-Value
15756,60,4,528.01,Regular
15757,65,2,714.42,Regular
15758,24,1,205.25,Occasional
15759,217,3,253.04,At-Risk
15762,64,2,583.75,At-Risk
15763,31,2,1086.92,Regular
15764,87,6,3279.97,Regular
15766,63,1,315.06,At-Risk
15768,115,3,621.8299999999999,Regular
15769,6,26,56252.72,High-Value
15773,5,1,635.6800000000001,Occasional
15774,68,1,270.8,At-Risk
15775,244,1,104.9,At-Risk
15776,132,1,241.62,At-Risk
15777,240,4,1047.11,Regular
15780,183,3,475.28000000000003,At-Risk
15781,24,3,345.46,Occasional
15782,9,3,2614.7400000000002,Regular
15783,10,1,246.3,Occasional
15785,32,5,2328.9700000000003,Regular
15786,45,3,4919.0,Regular
15787,25,3,933.26,Regular
15789,357,1,351.3,At-Risk
15790,9,1,218.75,Occasional
15791,43,2,1612.69,Regular
15793,14,3,965.61,Occasional
15795,149,1,610.01,At-Risk
15796,0,8,2708.61,High-Value
15797,112,4,2207.4,Regular
15799,75,3,884.14,Regular
15800,106,2,696.89,At-Risk
15801,45,3,1063.95,Regular
15802,142,1,451.42,At-Risk
15803,50,1,415.82000000000005,At-Risk
15804,0,13,4206.39,High-Value
15805,22,17,5488.18,High-Value
15806,45,3,784.58,Regular
15807,49,3,903.9,Regular
15808,305,4,3651.27,Regular
15809,35,5,515.77,Regular
15810,78,4,1391.98,Regular
15811,21,6,2218.62,Regular
15812,106,5,1801.14,Regular
15813,207,2,1303.9099999999999,Regular
15814,16,4,1945.33,Regular
15815,63,5,2100.6,Regular
15819,48,4,1905.45,Regular
15820,319,1,206.98,At-Risk
15821,43,2,570.96,Occasional
15822,2,2,885.47,Occasional
15823,371,1,15.0,At-Risk
15825,171,1,532.94,At-Risk
15826,55,3,1654.31,Regular
15827,72,14,1836.0900000000001,Regular
15829,98,2,636.14,At-Risk
15830,37,1,576.0,Occasional
15831,57,3,794.64,Regular
15832,253,1,836.79,At-Risk
15834,69,4,2225.15,Regular
15835,43,4,954.09,Regular
15836,49,1,137.37,At-Risk
15837,64,1,391.98,At-Risk
15838,10,19,33643.08,High-Value
15839,32,3,1048.49,Regular
15840,58,2,355.56,At-Risk
15841,72,4,1224.06,Regular
15843,303,1,118.95000000000002,At-Risk
15844,45,1,130.73999999999998,At-Risk
15845,17,8,3711.77,High-Value
15847,37,2,389.27,Occasional
15850,18,2,234.88,Occasional
15852,186,2,160.71,At-Risk
15853,51,1,110.8,At-Risk
15854,3,12,2969.12,High-Value
15855,136,5,712.24,Regular
15856,3,27,16143.64,High-Value
15857,18,1,297.0,Occasional
15858,15,5,1427.57,Regular
15860,40,8,965.16,Regular
15861,11,8,3146.92,High-Value
15862,7,4,832.88,Occasional
15863,25,2,68.84,Occasional
15864,21,6,1936.3200000000002,Regular
15865,40,3,895.13,Regular
15866,100,1,211.89,At-Risk
15867,4,15,3810.14,High-Value
15869,276,2,149.64,At-Risk
15870,32,1,351.44,Occasional
15872,14,2,316.25,Occasional
15874,63,7,4405.88,Regular
15877,1,2,490.33,Occasional
15880,368,1,329.03000000000003,At-Risk
15881,311,5,501.39000000000004,Regular
15882,198,4,516.36,Regular
15883,1,2,396.48,Occasional
15885,92,3,379.35,At-Risk
15886,59,1,181.09,At-Risk
15888,80,1,168.31,At-Risk
15889,156,2,420.07,At-Risk
15891,226,1,511.68,At-Risk
15894,252,2,258.25,At-Risk
15895,149,1,179.17,At-Risk
15897,193,2,208.59,At-Risk
15898,0,5,1383.83,High-Value
15899,368,1,56.25,At-Risk
15900,23,1,337.28,Occasional
15901,16,3,351.73,Occasional
15903,9,7,5126.76,High-Value
15904,7,1,164.68,Occasional
15906,19,7,1567.69,Regular
15907,3,3,882.72,Occasional
15909,173,1,191.94,At-Risk
15910,0,8,1228.88,High-Value
15912,177,2,264.62,At-Risk
15916,15,8,1502.8600000000001,High-Value
15917,247,1,123.1,At-Risk
15918,190,2,334.23,At-Risk
15919,19,2,525.69,Occasional
15920,153,4,167.5,At-Risk
15921,172,1,323.03000000000003,At-Risk
15922,372,1,369.5,At-Risk
15923,372,1,127.08,At-Risk
15925,193,1,207.15,At-Risk
15930,66,1,426.63,At-Risk
15932,3,8,2495.87,High-Value
15933,20,3,1107.46,Regular
15935,238,2,416.86,At-Risk
15937,63,1,145.35,At-Risk
15938,111,5,404.58,Regular
15939,89,15,6115.01,High-Value
15940,310,1,35.8,At-Risk
15942,133,1,337.44,At-Risk
15944,276,1,325.1,At-Risk
15945,364,1,181.0,At-Risk
15947,82,1,1708.24,Regular
15948,7,2,955.24,Occasional
15949,16,2,364.72,Occasional
15950,31,4,1744.71,Regular
15951,8,2,708.22,Occasional
15952,33,4,781.91,Regular
15953,14,8,1657.28,High-Value
15955,23,14,4416.26,High-Value
15957,31,1,428.89,Occasional
15958,73,1,104.35,At-Risk
15963,19,2,470.76,Occasional
15965,16,4,808.87,Regular
15967,22,2,397.68,Occasional
15969,2,3,666.1,Occasional
15970,303,1,314.1,At-Risk
15971,17,12,4199.85,High-Value
15973,366,1,307.82000000000005,At-Risk
15974,38,7,3442.15,Regular
15975,83,1,371.01,At-Risk
15976,164,2,427.64,At-Risk
15977,16,2,1054.73,Occasional
15978,76,1,1098.78,At-Risk
15980,88,3,2398.86,Regular
15981,24,8,3408.48,High-Value
15983,21,4,1465.12,Regular
15984,2,10,2780.63,High-Value
15985,122,2,1142.42,Regular
15986,29,1,168.12,Occasional
15987,11,7,1432.77,High-Value
15988,18,1,156.78,Occasional
15990,43,2,792.11,Regular
15992,3,1,41.989999999999995,Occasional
15993,8,7,2777.67,High-Value
15994,54,1,414.27,At-Risk
15996,87,6,1032.58,Regular
15998,36,5,3080.22,Regular
16000,2,3,12393.7,High-Value
16003,29,5,2735.37,Regular
16005,11,4,578.71,Occasional
16006,210,1,101.4,At-Risk
16007,47,4,1693.81,Regular
16008,23,3,478.78,Occasional
16009,21,4,972.11,Regular
16010,245,3,392.4,At-Risk
16011,7,16,3352.96,High-Value
16012,34,3,1415.29,Regular
16013,3,47,37130.6,High-Value
16014,37,3,646.83,Regular
16015,3,3,704.55,Occasional
16016,2,8,1465.51,High-Value
16017,46,1,211.88,At-Risk
16018,38,2,408.90000000000003,Occasional
16019,46,9,3786.2400000000002,Regular
16020,16,3,851.01,Occasional
16022,259,1,602.63,At-Risk
16023,45,3,719.81,Regular
16024,11,1,251.03,Occasional
16025,29,1,439.65999999999997,Occasional
16026,42,1,236.09,At-Risk
16027,91,6,934.62,Regular
16029,38,63,80850.84,High-Value
16030,309,1,331.24,At-Risk
16031,91,2,547.9,At-Risk
16033,5,20,8778.82,High-Value
16034,195,3,437.7,At-Risk
16036,86,2,758.92,Regular
16037,269,3,855.02,Regular
16038,7,3,471.78000000000003,Occasional
16040,64,3,1313.55,Regular
16041,30,3,3166.4,Regular
16042,21,5,1177.47,Regular
16043,37,4,773.99,Regular
16045,119,4,1340.7,Regular
16048,372,2,256.44,At-Risk
16049,39,3,1074.81,Regular
16050,173,1,137.9,At-Risk
16052,53,1,362.06,At-Risk
16053,32,2,1511.95,Regular
16054,144,1,783.9,At-Risk
16055,220,1,134.8,At-Risk
16056,44,1,650.75,Occasional
16057,15,7,2263.12,High-Value
16059,65,6,1453.16,Regular
16062,9,4,1153.62,Occasional
16063,259,1,335.32,At-Risk
16065,364,1,367.14,At-Risk
16066,16,5,1521.04,Regular
16070,21,2,852.15,Occasional
16071,44,1,326.24,At-Risk
16072,287,1,584.3199999999999,At-Risk
16073,296,1,122.39999999999999,At-Risk
16076,2,10,2234.73,High-Value
16078,283,1,79.2,At-Risk
16079,16,3,1352.0,Regular
16080,81,2,217.16,At-Risk
16081,55,5,2799.42,Regular
16083,100,2,1317.62,Regular
16084,298,1,436.18,At-Risk
16085,22,5,981.51,Regular
16086,58,5,1121.39,Regular
16091,154,2,315.06,At-Risk
16092,114,3,817.86,Regular
16093,106,1,17.0,At-Risk
16094,11,4,1078.23,Regular
16096,263,1,320.62,At-Risk
16097,239,1,185.04999999999998,At-Risk
16098,87,7,2005.63,Regular
16099,49,3,731.9,Regular
16101,70,1,1290.7,Regular
16102,41,3,1842.14,Regular
16103,6,6,1429.64,High-Value
16104,61,1,298.21,At-Risk
16105,248,1,336.96,At-Risk
16106,65,1,108.38,At-Risk
16107,17,7,3204.1600000000003,High-Value
16108,84,1,842.5,At-Risk
16109,218,2,611.88,At-Risk
16110,44,3,1320.95,Regular
16112,142,4,195.73999999999998,At-Risk
16113,182,1,161.38,At-Risk
16114,170,1,135.75000000000003,At-Risk
16115,9,8,1660.8799999999999,High-Value
16116,211,1,612.78,At-Risk
16117,189,1,232.21,At-Risk
16119,7,2,423.36,Occasional
16120,58,4,1309.14,Regular
16121,56,2,854.66,Regular
16122,72,4,684.4200000000001,Regular
16123,51,1,307.78,At-Risk
16124,316,1,249.0,At-Risk
16125,366,1,289.35,At-Risk
16126,28,4,6287.77,Regular
16127,38,1,656.25,Occasional
16128,17,5,1880.22,Regular
16131,51,6,3506.54,Regular
16133,3,33,14589.04,High-Value
16134,21,2,618.09,Occasional
16135,262,1,517.55,At-Risk
16136,59,3,709.38,Regular
16139,18,3,635.41,Occasional
16140,65,2,725.18,Regular
16141,87,1,620.4,At-Risk
16142,249,1,535.34,At-Risk
16143,2,6,2424.94,High-Value
16144,246,1,175.2,At-Risk
16145,8,11,3799.4900000000002,High-Value
16146,156,3,734.13,Regular
16147,133,1,375.0,At-Risk
16148,295,1,76.32000000000001,At-Risk
16149,4,2,280.52,Occasional
16150,42,5,2053.02,Regular
16152,268,1,1829.04,At-Risk
16153,49,5,1824.23,Regular
16156,8,9,3092.04,High-Value
16157,15,3,656.69,Occasional
16159,281,1,348.2,At-Risk
16160,64,2,1025.44,Regular
16161,1,19,5533.67,High-Value
16162,251,1,37.4,At-Risk
16163,231,2,856.6,At-Risk
16164,16,3,822.48,Occasional
16168,10,27,3787.6,High-Value
16169,7,4,1822.97,Regular
16170,50,6,1885.05,Regular
16171,58,1,73.2,At-Risk
16172,94,5,1140.21,Regular
16173,15,6,1418.32,Regular
16174,125,3,1009.5500000000001,Regular
16175,93,4,1037.59,Regular
16177,49,1,331.95,At-Risk
16178,137,1,197.9,At-Risk
16179,60,1,215.83,At-Risk
16180,99,8,10254.18,Regular
16181,72,1,305.54,At-Risk
16182,71,4,6617.65,Regular
16183,66,1,338.71000000000004,At-Risk
16184,63,6,1158.79,Regular
16185,16,2,529.41,Occasional
16186,22,12,4006.94,High-Value
16187,31,15,6911.4400000000005,High-Value
16188,44,4,981.86,Regular
16189,15,2,215.48,Occasional
16190,39,1,215.08,At-Risk
16191,2,13,5180.52,High-Value
16193,236,1,314.45,At-Risk
16198,74,1,400.68100000000004,At-Risk
16200,3,2,1068.8700000000001,Occasional
16201,2,4,1863.47,High-Value
16202,360,1,365.27,At-Risk
16203,58,4,592.9,Regular
16204,22,1,384.18,Occasional
16205,30,4,757.63,Regular
16206,54,4,537.0600000000001,Regular
16207,24,1,394.38,Occasional
16208,44,2,664.26,Occasional
16209,88,5,2262.62,Regular
16210,1,18,21086.3,High-Value
16211,88,1,547.02,At-Risk
16212,18,2,690.34,Occasional
16213,78,1,159.0,At-Risk
16214,170,3,1062.75,Regular
16215,80,1,242.35,At-Risk
16216,266,1,914.9300000000001,At-Risk
16217,234,2,304.25,At-Risk
16218,29,7,3084.68,Regular
16221,36,3,860.86,Regular
16222,317,1,773.5500000000001,At-Risk
16224,56,4,1295.3,Regular
16225,44,5,1096.32,Regular
16226,202,3,255.12,At-Risk
16227,224,1,314.22,At-Risk
16229,86,2,1010.6,Regular
16230,189,2,542.03,At-Risk
16232,43,4,990.88,Regular
16233,70,3,536.6800000000001,Regular
16235,40,5,867.31,Regular
16236,77,1,432.2,At-Risk
16239,56,2,414.2,At-Risk
16240,23,2,3718.8,Regular
16241,9,13,2590.31,High-Value
16242,7,7,3579.86,High-Value
16243,33,2,409.1,Occasional
16244,211,2,1522.75,Regular
16245,23,3,1413.66,Regular
16247,169,1,114.56,At-Risk
16248,61,1,152.94,At-Risk
16249,52,5,1800.07,Regular
16250,260,2,389.44,At-Risk
16253,66,2,3683.86,Regular
16255,16,8,2619.91,High-Value
16256,266,1,752.4300000000001,At-Risk
16257,176,1,46.95,At-Risk
16258,44,5,5203.51,Regular
16260,50,1,1035.45,Occasional
16261,16,4,728.54,Occasional
16265,8,9,5447.0,High-Value
16266,73,7,861.89,Regular
16268,70,2,667.65,Regular
16270,352,1,1141.24,At-Risk
16271,2,5,1404.64,High-Value
16272,116,1,411.7,At-Risk
16274,372,1,351.75,At-Risk
16275,196,1,559.87,At-Risk
16276,176,1,810.6000000000001,At-Risk
16278,99,1,566.38,At-Risk
16279,20,3,1502.78,Regular
16281,71,1,2062.06,Regular
16282,339,1,168.3,At-Risk
16283,5,5,1570.81,High-Value
16284,30,2,812.68,Occasional
16287,169,1,142.5,At-Risk
16292,121,1,302.25,At-Risk
16293,21,10,2248.9900000000002,High-Value
16295,9,4,1328.55,Regular
16297,268,1,301.9,At-Risk
16298,22,3,598.2,Occasional
16302,126,1,233.22,At-Risk
16303,25,3,5360.63,Regular
16305,138,1,361.21999999999997,At-Risk
16306,213,6,632.27,Regular
16308,37,4,2560.0,Regular
16309,105,2,706.57,At-Risk
16311,17,2,616.26,Occasional
16313,2,2,274.15000000000003,Occasional
16315,330,1,226.37,At-Risk
16316,63,8,2938.91,Regular
16317,119,3,1341.65,Regular
16318,34,1,328.15,Occasional
16319,217,1,404.40000000000003,At-Risk
16320,171,2,1038.46,Regular
16321,71,5,373.65000000000003,Regular
16322,0,2,326.75,Occasional
16323,195,1,207.50000000000003,At-Risk
16324,127,3,408.59000000000003,At-Risk
16325,46,3,594.24,Regular
16326,5,14,3039.2200000000003,High-Value
16327,13,6,3820.27,High-Value
16330,17,3,251.91,Occasional
16332,27,7,1582.8,Regular
16333,7,22,26626.8,High-Value
16337,36,1,151.05,At-Risk
16338,156,1,214.79999999999998,At-Risk
16339,283,1,94.05,At-Risk
16340,106,1,534.31,At-Risk
16341,24,4,1971.87,Regular
16342,74,4,322.41,Regular
16343,15,2,328.58,Occasional
16344,157,1,101.10000000000001,At-Risk
16345,43,1,565.46,Occasional
16347,10,2,847.45,Occasional
16348,31,7,1415.65,Regular
16349,290,1,53.5,At-Risk
16350,20,4,1116.47,Regular
16351,332,1,153.9,At-Risk
16352,17,2,494.44,Occasional
16353,3,23,6675.71,High-Value
16354,62,2,395.8,At-Risk
16356,197,3,211.77,At-Risk
16357,32,3,658.88,Regular
16358,0,4,2027.5,High-Value
16359,6,9,1750.92,High-Value
16360,4,6,3450.41,High-Value
16361,9,4,891.21,Occasional
16362,31,5,709.99,Regular
16363,52,1,109.36000000000001,At-Risk
16364,11,2,705.79,Occasional
16365,17,9,1540.42,High-Value
16366,18,1,327.3,Occasional
16367,36,2,800.67,Occasional
16368,1,2,479.91,Occasional
16369,17,3,1545.41,Regular
16370,81,4,1301.91,Regular
16372,32,2,355.73,Occasional
16374,65,2,466.73,At-Risk
16376,8,2,974.96,Occasional
16377,266,1,676.2,At-Risk
16378,246,3,362.95,At-Risk
16379,3,4,2157.4,High-Value
16380,60,1,1743.1499999999999,Regular
16383,74,2,643.76,At-Risk
16384,89,2,584.5,At-Risk
16385,59,3,554.86,Regular
16386,28,2,302.57,Occasional
16387,322,1,94.36,At-Risk
16389,52,4,1382.07,Regular
16392,269,1,217.89,At-Risk
16393,1,13,3040.96,High-Value
16394,56,5,1555.34,Regular
16395,60,5,1482.06,Regular
16398,153,2,1705.8,Regular
16399,18,2,408.02,Occasional
16400,94,1,303.93,At-Risk
16401,0,12,4098.32,High-Value
16402,264,2,293.45,At-Risk
16403,311,1,177.5,At-Risk
16404,69,1,443.05,At-Risk
16405,301,2,167.25,At-Risk
16406,18,1,154.35,Occasional
16407,12,10,2079.68,High-Value
16409,35,5,2022.98,Regular
16411,18,2,211.7,Occasional
16412,53,1,135.99,At-Risk
16413,56,1,262.2,At-Risk
16414,21,2,126.25,Occasional
16415,43,1,200.27,At-Risk
16416,26,3,1051.4,Regular
16418,44,3,631.12,Regular
16419,112,6,958.71,Regular
16422,16,51,34684.4,High-Value
16423,24,1,346.12,Occasional
16424,190,1,133.56,At-Risk
16425,301,1,302.7,At-Risk
16426,1,10,1863.76,High-Value
16427,262,2,241.06,At-Risk
16429,105,1,284.55,At-Risk
16430,56,1,300.85,At-Risk
16431,212,3,623.28,At-Risk
16432,63,1,287.4,At-Risk
16433,27,1,184.26,Occasional
16434,28,7,1511.8,Regular
16438,5,5,798.35,Occasional
16440,7,5,3640.67,High-Value
16441,66,2,381.2,At-Risk
16442,1,3,609.3,Occasional
16444,45,4,654.67,Regular
16445,33,1,230.51,Occasional
16446,0,2,168472.5,High-Value
16447,135,1,255.91,At-Risk
16448,197,1,182.99,At-Risk
16449,197,2,707.69,At-Risk
16450,149,1,311.92,At-Risk
16451,87,1,266.97,At-Risk
16454,44,2,6.9,At-Risk
16455,63,7,1841.18,Regular
16456,98,5,2158.18,Regular
16457,217,1,208.36,At-Risk
16458,2,18,3482.7400000000002,High-Value
16460,27,3,811.23,Regular
16461,177,1,142.92,At-Risk
16462,73,3,136.0,At-Risk
16463,20,4,1422.4,Regular
16464,19,3,1298.66,Regular
16466,33,7,1595.96,Regular
16468,73,1,74.9,At-Risk
16469,23,4,625.42,Regular
16470,51,4,752.77,Regular
16471,274,1,223.95000000000002,At-Risk
16473,164,3,316.11,At-Risk
16474,6,7,1810.65,High-Value
16475,87,4,544.3,Regular
16477,63,7,2494.46,Regular
16478,24,3,331.0,Occasional
16479,9,2,300.83,Occasional
16480,75,1,769.29,At-Risk
16482,15,1,220.62,Occasional
16483,191,1,139.35,At-Risk
16484,173,2,404.3,At-Risk
16485,76,1,363.65,At-Risk
16488,32,3,498.8,Occasional
16491,46,1,731.5,Occasional
16493,79,4,1351.63,Regular
16494,296,1,826.53,At-Risk
16495,2,3,648.26,Occasional
16496,8,3,1599.52,Occasional
16497,49,6,2965.69,Regular
16498,160,2,100.97,At-Risk
16499,359,2,365.45,At-Risk
16500,4,6,400.86,Occasional
16503,106,4,1431.93,Regular
16504,24,1,465.88,Occasional
16505,31,1,777.6,Occasional
16506,19,2,90.30000000000001,Occasional
16509,296,1,363.7,At-Risk
16510,371,1,248.1,At-Risk
16511,21,3,918.33,Regular
16513,4,4,874.59,Occasional
16515,51,5,1624.14,Regular
16516,29,1,101.69999999999999,At-Risk
16517,276,1,162.7,At-Risk
16518,60,2,484.32,At-Risk
16519,24,2,215.07999999999998,Occasional
16520,185,3,1046.57,Regular
16523,1,21,9418.470000000001,High-Value
16525,1,26,13027.45,High-Value
16526,171,1,290.36,At-Risk
16527,80,1,228.06,At-Risk
16528,3,1,244.41,Occasional
16529,189,1,455.25,At-Risk
16531,21,7,1244.59,Regular
16532,17,3,6748.8,Regular
16533,18,3,1082.81,Regular
16535,4,1,593.75,Occasional
16536,109,1,548.12,At-Risk
16539,2,4,1388.81,Occasional
16542,53,1,119.62,At-Risk
16545,164,1,339.3,At-Risk
16546,290,2,787.15,At-Risk
16549,9,10,4034.9,High-Value
16550,108,5,2298.97,Regular
16551,95,3,922.12,Regular
16552,242,2,379.73,At-Risk
16553,162,12,5719.82,Regular
16554,41,3,837.1,Regular
16555,34,2,285.89,Occasional
16556,66,7,3313.79,Regular
16557,23,2,281.85,Occasional
16558,0,20,8338.49,High-Value
16560,26,2,841.41,Occasional
16561,5,2,511.12,Occasional
16563,53,1,1077.74,Regular
16565,363,1,173.7,At-Risk
16566,14,5,614.66,Occasional
16567,193,2,865.6,At-Risk
16569,2,1,124.2,Occasional
16570,14,10,3738.4,High-Value
16571,26,3,1421.69,Regular
16572,126,3,1009.6,Regular
16573,84,2,663.61,At-Risk
16574,70,1,451.44,At-Risk
16581,182,1,105.84,At-Risk
16582,112,1,313.62,At-Risk
16583,373,1,233.45,At-Risk
16584,79,2,936.08,Regular
16586,248,1,463.95,At-Risk
16587,231,1,225.15,At-Risk
16589,70,3,459.24,Regular
16591,68,1,213.5,At-Risk
16592,3,16,4113.68,High-Value
16593,50,3,330.03,Occasional
16594,74,1,181.09,At-Risk
16595,60,1,360.16,At-Risk
16596,15,2,250.15,Occasional
16597,3,1,90.04,Occasional
16598,285,1,145.04999999999998,At-Risk
16600,3,6,813.52,High-Value
16601,40,1,242.7,At-Risk
16602,35,1,528.08,Occasional
16603,74,2,482.47,At-Risk
16607,17,14,3347.71,High-Value
16609,14,7,5493.46,High-Value
16610,218,1,75.66,At-Risk
16611,185,1,129.49,At-Risk
16612,32,4,1187.66,Regular
16613,69,1,618.59,At-Risk
16614,182,1,506.19,At-Risk
16616,14,2,500.42,Occasional
16617,235,1,151.85,At-Risk
16618,30,5,2647.59,Regular
16619,263,1,226.21,At-Risk
16620,3,2,178.96,Occasional
16621,51,4,813.48,Regular
16623,245,1,129.45,At-Risk
16624,80,2,810.5699999999999,Regular
16625,274,1,333.08,At-Risk
16626,0,17,4413.1,High-Value
16627,78,1,322.8,At-Risk
16628,29,5,2188.05,Regular
16629,73,2,408.63,At-Risk
16633,16,6,2883.1,High-Value
16634,222,2,217.9,At-Risk
16637,31,4,1154.47,Regular
16638,22,10,1680.72,High-Value
16639,30,3,1257.51,Regular
16641,105,1,231.10000000000002,At-Risk
16642,4,2,688.33,Occasional
16643,245,1,487.51,At-Risk
16644,177,2,833.78,At-Risk
16647,169,2,214.06,At-Risk
16648,42,1,290.65999999999997,At-Risk
16650,71,1,518.42,At-Risk
16652,58,7,6773.97,Regular
16653,15,2,1212.66,Occasional
16654,140,4,601.27,Regular
16655,17,6,3789.52,High-Value
16656,21,15,8625.8,High-Value
16657,9,4,874.43,Occasional
16658,367,1,123.24,At-Risk
16659,188,1,39.12,At-Risk
16660,15,4,1267.6499999999999,Regular
16665,361,1,135.39999999999998,At-Risk
16666,18,1,118.98,Occasional
16667,67,2,567.1800000000001,At-Risk
16668,14,6,306.71999999999997,Occasional
16669,23,3,1348.88,Regular
16670,16,11,4095.9,High-Value
16671,27,3,1692.27,Regular
16672,1,20,8134.9400000000005,High-Value
16674,54,2,304.24,At-Risk
16676,33,4,1592.1200000000001,Regular
16678,2,12,3109.99,High-Value
16679,365,1,129.75,At-Risk
16680,42,1,183.7,At-Risk
16681,72,6,1770.34,Regular
16682,4,5,1028.0,Occasional
16684,3,28,66653.56,High-Value
16685,60,2,324.24,At-Risk
16686,46,7,2959.88,Regular
16688,0,4,1260.86,High-Value
16689,75,2,422.59999999999997,At-Risk
16690,71,2,225.57999999999998,At-Risk
16692,255,2,1276.0,Regular
16693,68,2,477.86,At-Risk
16696,134,4,657.9000000000001,Regular
16697,240,1,112.75,At-Risk
16698,226,2,1998.0,Regular
16700,8,13,5076.55,High-Value
16701,8,13,5398.3,High-Value
16705,0,20,14034.99,High-Value
16706,36,3,531.35,Occasional
16708,45,1,656.63,Occasional
16709,84,5,3029.87,Regular
16710,18,10,2467.99,High-Value
16711,2,5,1651.03,High-Value
16712,8,11,3611.31,High-Value
16713,18,15,6910.78,High-Value
16714,218,3,1129.06,Regular
16715,77,1,301.71999999999997,At-Risk
16716,266,2,901.2,At-Risk
16717,23,6,3843.08,Regular
16718,368,1,606.0500000000001,At-Risk
16719,14,7,1770.22,High-Value
16720,25,1,152.95,Occasional
16721,261,1,292.47,At-Risk
16722,16,13,4730.81,High-Value
16723,90,2,576.4,At-Risk
16725,301,7,758.27,Regular
16726,25,5,1358.74,Regular
16727,363,1,256.32,At-Risk
16728,45,4,1048.28,Regular
16729,37,21,7205.33,High-Value
16730,51,3,743.11,Regular
16732,31,1,603.75,Occasional
16734,51,3,646.76,Regular
16735,78,5,2247.41,Regular
16737,52,1,417.59999999999997,At-Risk
16738,297,1,3.75,At-Risk
16739,176,1,323.0,At-Risk
16742,46,1,464.9,At-Risk
16743,28,7,2213.13,Regular
16744,10,7,1291.91,High-Value
16745,86,17,7180.7,High-Value
16746,4,18,6680.11,High-Value
16747,37,2,836.06,Regular
16748,17,5,1515.9,Regular
16750,44,5,623.93,Regular
16751,30,1,1764.72,Regular
16752,372,1,207.5,At-Risk
16753,57,1,223.92000000000002,At-Risk
16754,371,1,2002.4,At-Risk
16755,113,3,1475.43,Regular
16756,214,1,239.4,At-Risk
16757,318,1,106.83000000000001,At-Risk
16758,64,1,369.34000000000003,At-Risk
16759,7,3,789.79,Occasional
16761,96,1,316.62,At-Risk
16762,19,3,1207.24,Regular
16763,198,1,611.85,At-Risk
16764,3,13,2790.9500000000003,High-Value
16765,293,1,34.0,At-Risk
16766,272,2,1145.6,At-Risk
16767,30,11,5575.56,High-Value
16768,47,3,478.09000000000003,Regular
16769,259,1,361.54,At-Risk
16770,57,5,757.1,Regular
16771,32,5,2242.61,Regular
16773,56,1,171.59,At-Risk
16774,67,4,661.52,Regular
16775,9,11,1691.51,High-Value
16776,59,1,371.54,At-Risk
16777,79,2,222.62,At-Risk
16778,73,2,245.94,At-Risk
16779,1,22,10611.720000000001,High-Value
16780,99,2,422.24,At-Risk
16781,371,1,311.25,At-Risk
16782,9,13,2267.9500000000003,High-Value
16784,19,1,107.6,Occasional
16788,122,2,594.39,At-Risk
16789,7,1,80.8,Occasional
16790,3,6,1545.6200000000001,High-Value
16791,28,7,1705.78,Regular
16792,281,2,110.38000000000001,At-Risk
16793,56,1,243.84,At-Risk
16794,0,10,1196.5,High-Value
16795,364,1,414.88,At-Risk
16796,88,1,305.62,At-Risk
16800,10,1,1162.65,Occasional
16801,162,4,1594.23,Regular
16803,64,1,332.3,At-Risk
16804,22,3,536.99,Occasional
16805,173,2,460.59,At-Risk
16806,102,4,762.16,Regular
16807,142,3,1121.59,Regular
16808,98,2,288.42,At-Risk
16809,22,5,914.69,Regular
16810,191,1,309.54,At-Risk
16811,4,2,547.07,Occasional
16812,360,1,479.35,At-Risk
16813,7,10,1652.18,High-Value
16814,13,21,6416.7,High-Value
16816,102,4,417.06,Regular
16817,2,9,1604.75,High-Value
16818,10,11,3349.57,High-Value
16820,95,1,497.61,At-Risk
16823,226,1,358.38,At-Risk
16824,15,2,460.64,Occasional
16825,38,2,775.1800000000001,Occasional
16826,50,1,341.7,At-Risk
16828,92,2,128.5,At-Risk
16829,156,1,197.22,At-Risk
16830,38,1,325.91,At-Risk
16832,183,3,199.15,At-Risk
16833,0,4,1106.53,Occasional
16834,227,1,413.46,At-Risk
16835,127,2,180.85,At-Risk
16836,39,2,251.87,Occasional
16837,30,11,3170.98,High-Value
